time,wait,distance
340.00,206.00,539.01
323.00,206.00,539.01
230.00,123.00,539.01
245.00,178.00,410.56
373.00,216.00,539.01
356.00,229.00,539.01
366.00,200.00,487.89
187.00,114.00,539.01
215.00,114.00,539.01
179.00,108.00,539.01
246.00,127.00,539.01
237.00,128.00,539.01
268.00,137.00,539.01
346.00,207.00,539.01
219.00,112.00,487.89
233.00,123.00,539.01
228.00,120.00,539.01
223.00,108.00,539.01
376.00,220.00,539.01
177.00,83.00,487.89
185.00,89.00,487.89
176.00,83.00,487.89
274.00,141.00,487.89
313.00,178.00,487.89
205.00,109.00,487.89
206.00,106.00,487.89
400.00,244.00,539.01
275.00,156.00,539.01
235.00,128.00,539.01
221.00,149.00,539.01
231.00,121.00,539.01
293.00,178.00,539.01
226.00,114.00,539.01
432.00,248.00,539.01
348.00,205.00,539.01
221.00,108.00,539.01
241.00,125.00,539.01
235.00,126.00,539.01
