time,wait,distance
77.00,12.00,594.90
70.00,13.00,394.90
96.00,12.00,394.90
63.00,13.00,394.90
53.00,9.00,394.90
88.00,5.00,394.90
97.00,31.00,594.90
86.00,17.00,394.90
77.00,5.00,394.90
73.00,8.00,594.90
91.00,24.00,594.90
69.00,3.00,594.90
64.00,7.00,394.90
88.00,5.00,394.90
78.00,13.00,394.90
88.00,17.00,594.90
71.00,12.00,394.90
77.00,5.00,394.90
64.00,3.00,594.90
82.00,4.00,394.90
61.00,17.00,394.90
54.00,18.00,394.90
60.00,18.00,394.90
53.00,14.00,394.90
55.00,16.00,394.90
52.00,12.00,394.90
48.00,10.00,394.90
47.00,8.00,394.90
113.00,35.00,594.90
41.00,3.00,394.90
40.00,1.00,394.90
110.00,20.00,594.90
48.00,8.00,394.90
47.00,7.00,394.90
33.00,0.00,394.90
32.00,0.00,394.90
124.00,29.00,594.90
40.00,1.00,394.90
95.00,9.00,594.90
105.00,9.00,594.90
100.00,18.00,594.90
30.00,0.00,394.90
70.00,2.00,594.90
31.00,0.00,394.90
140.00,38.00,594.90
38.00,0.00,394.90
49.00,0.00,394.90
41.00,0.00,394.90
118.00,19.00,594.90
34.00,0.00,394.90
101.00,13.00,594.90
64.00,6.00,394.90
98.00,7.00,594.90
82.00,4.00,394.90
36.00,0.00,394.90
93.00,2.00,594.90
76.00,0.00,394.90
100.00,24.00,394.90
48.00,0.00,394.90
82.00,24.00,394.90
112.00,33.00,594.90
99.00,31.00,394.90
72.00,3.00,394.90
89.00,24.00,594.90
93.00,28.00,394.90
92.00,13.00,394.90
97.00,22.00,594.90
80.00,20.00,594.90
69.00,6.00,394.90
98.00,25.00,394.90
108.00,29.00,594.90
46.00,1.00,394.90
80.00,3.00,394.90
83.00,25.00,394.90
75.00,9.00,394.90
77.00,10.00,594.90
69.00,3.00,594.90
55.00,1.00,394.90
59.00,5.00,394.90
54.00,0.00,394.90
102.00,26.00,594.90
51.00,1.00,394.90
67.00,6.00,594.90
94.00,21.00,594.90
44.00,0.00,394.90
53.00,17.00,394.90
78.00,7.00,394.90
79.00,10.00,594.90
59.00,22.00,394.90
44.00,1.00,394.90
85.00,8.00,394.90
58.00,17.00,394.90
